target_id	tpm
lcl|NC_002516.2_cds_NP_248797.1_108	5.34843
lcl|NC_002516.2_cds_NP_248798.1_109	32.1391
lcl|NC_002516.2_cds_NP_248799.1_110	133.092
lcl|NC_002516.2_cds_NP_248800.1_111	3.07011
lcl|NC_002516.2_cds_NP_248801.1_112	3.40256
lcl|NC_002516.2_cds_NP_248802.1_113	3.94283
lcl|NC_002516.2_cds_NP_248803.1_114	15.99
lcl|NC_002516.2_cds_NP_248804.1_115	209.651
lcl|NC_002516.2_cds_NP_248805.1_116	45.045
lcl|NC_002516.2_cds_NP_248806.1_117	60.7983
lcl|NC_002516.2_cds_NP_248807.1_118	26.9481
lcl|NC_002516.2_cds_NP_248808.1_119	23.5997
lcl|NC_002516.2_cds_NP_248809.1_120	28.8808
lcl|NC_002516.2_cds_NP_248810.1_121	61.6583
lcl|NC_002516.2_cds_NP_248811.1_122	56.0874
lcl|NC_002516.2_cds_NP_248812.1_123	153.234
lcl|NC_002516.2_cds_NP_248813.1_124	13.3437
lcl|NC_002516.2_cds_NP_248814.1_125	117.997
lcl|NC_002516.2_cds_NP_248815.1_126	103.734
lcl|NC_002516.2_cds_NP_248816.1_127	16.1577
lcl|NC_002516.2_cds_NP_248817.1_128	26.6314
lcl|NC_002516.2_cds_NP_248818.1_129	167.509
lcl|NC_002516.2_cds_NP_248819.1_130	18.2552
lcl|NC_002516.2_cds_NP_248820.1_131	18.2552
lcl|NC_002516.2_cds_NP_248821.1_132	49.2547
lcl|NC_002516.2_cds_NP_248822.1_133	12.903
lcl|NC_002516.2_cds_NP_248823.1_134	23.0328
lcl|NC_002516.2_cds_NP_248824.1_135	20.9742
lcl|NC_002516.2_cds_NP_248825.1_136	39.8129
lcl|NC_002516.2_cds_NP_248826.1_137	5.31226
lcl|NC_002516.2_cds_NP_248827.1_138	7.19235
lcl|NC_002516.2_cds_NP_248828.1_139	22.0845
lcl|NC_002516.2_cds_NP_248829.1_140	1158.05
lcl|NC_002516.2_cds_NP_248830.1_141	14.5515
lcl|NC_002516.2_cds_NP_248831.1_142	81.4254
lcl|NC_002516.2_cds_NP_248832.1_143	34.5889
lcl|NC_002516.2_cds_NP_248833.2_144	27.2729
lcl|NC_002516.2_cds_NP_248834.1_145	49.9165
lcl|NC_002516.2_cds_NP_248835.1_146	57.6322
lcl|NC_002516.2_cds_NP_248836.1_147	4.23113
lcl|NC_002516.2_cds_NP_248837.1_148	18.1113
lcl|NC_002516.2_cds_NP_248838.1_149	21.3692
lcl|NC_002516.2_cds_NP_248839.1_150	14.1041
lcl|NC_002516.2_cds_NP_248840.1_151	7.26739
lcl|NC_002516.2_cds_NP_248841.1_152	2.86784
lcl|NC_002516.2_cds_NP_248842.1_153	34.1601
lcl|NC_002516.2_cds_NP_248843.1_154	4.9293
lcl|NC_002516.2_cds_NP_248844.1_155	30.1765
lcl|NC_002516.2_cds_NP_248845.1_156	5.45463
lcl|NC_002516.2_cds_NP_248846.1_157	22.2008
lcl|NC_002516.2_cds_NP_248847.1_158	10.6238
lcl|NC_002516.2_cds_NP_248848.1_159	16.6076
lcl|NC_002516.2_cds_NP_248849.1_160	26.5364
lcl|NC_002516.2_cds_NP_248850.1_161	777.351
lcl|NC_002516.2_cds_NP_248852.1_162	13.3011
lcl|NC_002516.2_cds_NP_248853.1_163	25.4886
lcl|NC_002516.2_cds_NP_248854.1_164	29.5147
lcl|NC_002516.2_cds_NP_248855.1_165	25.5427
lcl|NC_002516.2_cds_NP_248856.1_166	6.17871
lcl|NC_002516.2_cds_NP_248857.1_167	55.9137
lcl|NC_002516.2_cds_NP_248858.1_168	21.8136
lcl|NC_002516.2_cds_NP_248859.1_169	19.0941
lcl|NC_002516.2_cds_NP_248860.1_170	18.8846
lcl|NC_002516.2_cds_NP_248861.1_171	9.88325
lcl|NC_002516.2_cds_NP_248862.1_172	12.1259
lcl|NC_002516.2_cds_NP_248863.1_173	6.37057
lcl|NC_002516.2_cds_NP_248864.1_174	5.05108
lcl|NC_002516.2_cds_NP_248865.1_175	13.1859
lcl|NC_002516.2_cds_NP_248866.1_176	25.1658
lcl|NC_002516.2_cds_NP_248867.1_177	26.1943
lcl|NC_002516.2_cds_NP_248868.1_178	18.9677
lcl|NC_002516.2_cds_NP_248869.1_179	486.323
lcl|NC_002516.2_cds_NP_248870.1_180	30.1568
lcl|NC_002516.2_cds_NP_248871.1_181	35.783
lcl|NC_002516.2_cds_NP_248872.1_182	7.40339
lcl|NC_002516.2_cds_NP_248873.1_183	7.05508
lcl|NC_002516.2_cds_NP_248874.1_184	4.71929
lcl|NC_002516.2_cds_NP_248875.1_185	3.39557
lcl|NC_002516.2_cds_NP_248876.1_186	13.3608
lcl|NC_002516.2_cds_NP_248877.1_187	3.79572
lcl|NC_002516.2_cds_NP_248878.1_188	1.71517
lcl|NC_002516.2_cds_NP_248879.1_189	4.1478
lcl|NC_002516.2_cds_NP_248880.1_190	9.09069
lcl|NC_002516.2_cds_NP_248881.1_191	8.50713
lcl|NC_002516.2_cds_NP_248882.1_192	2.90516
lcl|NC_002516.2_cds_NP_248883.1_193	2.6286
